address	checkins	city	country	created	icon	latitude	longitude	pid	title	type	updated
просп. Ленина 82	0	87.0	1	1280741968	https://vk.com/images/places/clubs.png	68.971259	33.077471	950	Паприка	4	
Инская 	3	99.0	1	1280741968	https://vk.com/images/places/clubs.png	55.008046	82.940453	951	Атмосфера	4	1343052040.0
просп. Ленина 35	5	158.0	1	1280741968	https://vk.com/images/places/clubs.png	55.160123	61.415628	952	Vintage	4	1392724804.0
просп. Димитрова 	3	99.0	1	1280741968	https://vk.com/images/places/clubs.png	55.028739	82.906928	953	Дежавю	4	1345124855.0
наб. Обводного канала 138	4	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.908511	30.278849	954	Арт-вокзал	4	1379585239.0
Б.Конюшенная 1	8	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.94115	30.323944	955	The Other Side	4	1371925453.0
Челюскинцев 106	3	49.0	1	1280741968	https://vk.com/images/places/clubs.png	56.856003	60.606925	956	Пижон	4	1430370103.0
Ленина 	0	151.0	1	1280741968	https://vk.com/images/places/clubs.png	54.738048	55.953544	957	Кар-Мэн	4	1329377928.0
Б.Факельный пер. 3К2	0	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.742048	37.664276	958	Red Fox	4	1351106441.0
Профсоюзная 154	3	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.621526	37.504618	959	Аврора	4	1483108057.0
Рязанский просп. 2б	1	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.730487	37.73862	960	Strangel	4	1354187530.0
микрорайон Солнечный 	0	57.0	1	1280741968	https://vk.com/images/places/clubs.png	52.313021	104.27563	961	Теплоход «Александр Вампилов»	4	
8-я линия В.О. 77	5	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.94714	30.271384	962	77	4	1410021892.0
Солянка 11	212	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.751573	37.64145	963	Солянка	4	1505745502.0
Кирова 10К25	5	169.0	1	1280741968	https://vk.com/images/places/clubs.png	57.626178	39.88916	964	Бристоль	4	1414868020.0
Думская 9	37	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.932707	30.327281	965	Белград	4	1498890829.0
просп. 40 лет Октября/Новороссийская 6	14	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.930552	30.379074	966	Ж	4	1411148109.0
3-я ул. Ямского поля 24	8	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.782841	37.579699	967	Техника молодежи	4	1398518896.0
просп. Мира 26К1	0	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.777373	37.633517	968	Cicterna Hall	4	1316776309.0
Ленинградская 77	0	123.0	1	1280741968	https://vk.com/images/places/clubs.png	53.18472	50.101379	969	Бумажная луна	4	
Академика Королева 13	21	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.819565	37.619701	970	Persona Grata	4	1507473796.0
Московская 209	74	49.0	1	1280741968	https://vk.com/images/places/clubs.png	56.812182	60.591752	971	Подвал	4	1493654054.0
Фурштатская 48	6	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.945567	30.363155	972	Заводные яйца	4	1489340343.0
Генерала Белова 21К2	5	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.617108	37.721211	973	Квадрат	4	1439260355.0
пос. Листвянка 45	3	57.0	1	1280741968	https://vk.com/images/places/clubs.png	51.853126	104.881516	974	Авторский театр песни на Байкале	4	1350020560.0
Лермонтова 130	0	57.0	1	1280741968	https://vk.com/images/places/clubs.png	52.241196	104.271336	975	Институт систем энергетики	4	1489580903.0
наб. реки Фонтанки 90	1	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.925214	30.32928	976	Бункер	4	1408908207.0
Декабрьских Событий 102	12	57.0	1	1280741968	https://vk.com/images/places/clubs.png	52.279925	104.313934	977	Panorama	4	1492927971.0
Мамина-Сибиряка 36	0	49.0	1	1280741968	https://vk.com/images/places/clubs.png	56.850614	60.613361	978	Ra	4	1339178758.0
Уральская 104а	141	72.0	1	1280741968	https://vk.com/images/places/clubs.png	45.03419	39.052883	979	Platinum	4	1507150426.0
Трамвайная 2	20	72.0	1	1280741968	https://vk.com/images/places/clubs.png	45.012631	39.052338	980	Ретро Лилия	4	1467880690.0
Горького 	7	60.0	1	1280741968	https://vk.com/images/places/clubs.png	55.793723	49.135088	981	Бессоница	4	1352502432.0
Демидовская 179	5	146.0	1	1280741968	https://vk.com/images/places/clubs.png	54.219405	37.62263	982	VG	4	1488563839.0
Малиновского 33	7	119.0	1	1280741968	https://vk.com/images/places/clubs.png	47.239364	39.612335	983	Strip Bar	4	1496688451.0
Театральный просп. 157	0	119.0	1	1280741968	https://vk.com/images/places/clubs.png	47.233686	39.739201	984	Zoloto Ice	4	1355153820.0
пос. Змиевская балка, Шаповалова 	0	151.0	1	1280741968	https://vk.com/images/places/clubs.png	54.709887	55.960874	985	Жемчужина	4	1348232989.0
Кутузова 45	5	146.0	1	1280741968	https://vk.com/images/places/clubs.png	54.204041	37.679835	986	Мираж	4	1504045504.0
Тульская обл. 16	4	146.0	1	1280741968	https://vk.com/images/places/clubs.png	54.193802	37.619028	987	Метро	4	1466284843.0
Красноармейский просп. 10К12	0	146.0	1	1280741968	https://vk.com/images/places/clubs.png	54.197552	37.603361	988	Семь чудес	4	1351606450.0
Красноармейский просп. 25	0	146.0	1	1280741968	https://vk.com/images/places/clubs.png	54.197736	37.595007	989	Студия 49	4	1367691268.0
Комсомольский просп. 16	185	158.0	1	1280741968	https://vk.com/images/places/clubs.png	55.192148	61.368912	990	Галактика развлечений	4	1507391712.0
Свободы 	8	158.0	1	1280741968	https://vk.com/images/places/clubs.png	55.155978	61.413351	991	РК «Вавилон»	4	1448442884.0
Красный просп. 37	169	99.0	1	1280741968	https://vk.com/images/places/clubs.png	55.034198	82.918673	992	Rock City	4	1507482591.0
Варварка 14	4	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.752566	37.632125	993	Арка	4	1350627906.0
Рождественская 27	1	95.0	1	1280741968	https://vk.com/images/places/clubs.png	56.329387	43.991703	994	Японский центр	4	1353503743.0
Дзержинского 100	525	72.0	1	1280741968	https://vk.com/images/places/clubs.png	45.101865	38.983645	995	Красная площадь	4	1507231422.0
Челюскинцев 15	0	99.0	1	1280741968	https://vk.com/images/places/clubs.png	55.040162	82.90651	996	Macumba	4	1338197310.0
9 Просека, 7 линия 2а	0	146.0	1	1280741968	https://vk.com/images/places/clubs.png	54.22788	37.630679	997	Валбжих	4	
просп. Обуховской Обороны 119б	4	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.868397	30.46444	998	Vo100ok	4	1368296373.0
Первомайская 	2	72.0	1	1280741968	https://vk.com/images/places/clubs.png	45.101865	38.983545	999	Public	4	1439145989.0
просп. Ибрагимова 56	1	60.0	1	1280741968	https://vk.com/images/places/clubs.png	55.821285	49.09337	1000	Fenix	4	1475415403.0
Патриса Лумумбы 47а	6	60.0	1	1280741968	https://vk.com/images/places/clubs.png	55.793227	49.18728	1001	Party Pa	4	1434685395.0
Куйбышева 66	3	110.0	1	1280741968	https://vk.com/images/places/clubs.png	57.99871	56.243448	1002	Мама	4	1387094285.0
наб. Тараса Шевченко 2К3	315	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.747282	37.569036	1003	Крыша мира	4	1504807883.0
Серебренниковская 29	101	99.0	1	1280741968	https://vk.com/images/places/clubs.png	55.026123	82.9252	1004	Guevara	4	1498092145.0
Бухарестская 8	7	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.892103	30.361215	1005	Dogma	4	1505066322.0
Рахова 40	0	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.959138	30.294973	1006	Центр	4	1336575438.0
Бажова 193	19	49.0	1	1280741968	https://vk.com/images/places/clubs.png	56.836973	60.627514	1007	Hills 18/36	4	1422174892.0
Азовская 18	22	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.656006	37.597711	1008	Ниагара	4	1506199995.0
Университетская наб. 13	219	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.939347	30.29827	1009	Манеж кадетского корпуса	4	1506879555.0
Волжская 46	8	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.786202	37.641369	1010	Sabotage	4	1347796863.0
Ново-Садовая 106	8	123.0	1	1280741968	https://vk.com/images/places/clubs.png	53.217111	50.148697	1011	Сквозняк	4	1459544008.0
Купчинская 1К5	3	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.845157	30.379118	1012	Дали	4	1460238058.0
Б.Молчановка 12К1	0	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.753443	37.594737	1013	Резиденция	4	1332101574.0
Думская 4	5	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.933368	30.328626	1014	Shine	4	1371061174.0
наб. Космонавтов 13	0	146.0	1	1280741968	https://vk.com/images/places/clubs.png	54.135806	37.583293	1015	Рок-кафе	4	
Кутузовский просп. 36К3	28	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.740096	37.526313	1016	Точка отрыва	4	1488648435.0
Маросейка 8	16	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.757465	37.63535	1017	Minibar	4	1393715357.0
просп. Кирова 3б	2	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.727567	37.621651	1018	Zoloto	4	1409845256.0
пос.Красная поляна, Березовая 20	3	49.0	1	1280741968	https://vk.com/images/places/clubs.png	56.835023	60.657356	1019	Фантом	4	1506255049.0
Ленина 221	5	134.0	1	1280741968	https://vk.com/images/places/clubs.png	45.039833	41.969101	1020	Panamera	4	1477680688.0
Минина 10б	5	95.0	1	1280741968	https://vk.com/images/places/clubs.png	56.328748	44.013694	1021	Rocco	4	1497374344.0
пос. Орел-Изумрудный, Петрозаводская 15	0	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.756548	37.719334	1022	Шоссе	4	1336735214.0
Революции 60К1	1	110.0	1	1280741968	https://vk.com/images/places/clubs.png	58.006292	56.270712	1023	7	4	1425374324.0
Красная 76а	5	72.0	1	1280741968	https://vk.com/images/places/clubs.png	45.028833	38.972214	1024	Подвал образцового содержания	4	1377514261.0
Московская 40	10	72.0	1	1280741968	https://vk.com/images/places/clubs.png	45.056473	39.003296	1025	Сальвадор Дали	4	1491231099.0
Аптекарский просп. 2	0	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.968943	30.318096	1026	Этаж	4	1383511966.0
пос.Дагомыс, Ленинградская 42К3	0	49.0	1	1280741968	https://vk.com/images/places/clubs.png	56.806082	60.63002	1027	Свезар	4	1351334096.0
Лермонтова 83а	5	57.0	1	1280741968	https://vk.com/images/places/clubs.png	52.262659	104.262344	1028	ИрГТУ. Актовый зал	4	1444727946.0
Дагомыс, Гайдара 17	1	151.0	1	1280741968	https://vk.com/images/places/clubs.png	54.730167	55.96462	1029	Аваллон	4	1346027467.0
пос. Лазаревское, Центральная наб. 49	0	119.0	1	1280741968	https://vk.com/images/places/clubs.png	47.216147	39.706942	1030	Вне формата	4	1317579278.0
192-й км шоссе Москва-Крым 10	0	110.0	1	1280741968	https://vk.com/images/places/clubs.png	58.066939	56.355737	1031	Sphere	4	1342106778.0
Тульская обл., дер. Кочаки 6К1	0	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.637896	37.677679	1032	Rain	4	1366486550.0
Стародеревенская 34б	4	2.0	1	1280741968	https://vk.com/images/places/clubs.png	60.006948	30.246572	1033	Sin City	4	1419081943.0
Челюскинцев 14К2	1	99.0	1	1280741968	https://vk.com/images/places/clubs.png	55.037201	82.901808	1034	Зажигалка	4	1383484166.0
Нижневолжская наб. 19	3	95.0	1	1280741968	https://vk.com/images/places/clubs.png	56.324429	44.001928	1035	Зажигалка	4	1475008116.0
Коломенский пр. 10	13	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.665594	37.650747	1036	Ступени	4	1460850605.0
Радищева 10	8	49.0	1	1280741968	https://vk.com/images/places/clubs.png	56.830817	60.598499	1037	Вечно молодой	4	1461836068.0
 12	3	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.854032	37.605652	1038	Колесо	4	1349776588.0
Свободы 42	53	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.846275	37.454905	1039	Бора-бора	4	1467162216.0
просп. Карла Маркса 3	0	112.0	1	1280741968	https://vk.com/images/places/clubs.png	61.788067	34.385793	1040	Полигон	4	1336370659.0
Новослободская 18	2	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.782304	37.599408	1041	Quadro Bar	4	1396732777.0
Баумана 51	5	60.0	1	1280741968	https://vk.com/images/places/clubs.png	55.787994	49.121587	1042	Бар Малина	4	1427556250.0
Всеволода Сибирцева 10	12	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.839001	37.3788	1043	Сцена	4	1415471650.0
Измайловский просп. 12	1	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.912639	30.308358	1044	Аполло	4	1318253985.0
Свободы 9	5	169.0	1	1280741968	https://vk.com/images/places/clubs.png	57.624872	39.88218	1045	Mojo	4	1357049482.0
Орджоникидзе 	60	133.0	1	1280741968	https://vk.com/images/places/clubs.png	43.576487	39.726727	1046	Восьмое небо	4	1498472786.0
Черноморская 14	5	133.0	1	1280741968	https://vk.com/images/places/clubs.png	43.566271	39.739968	1047	Cash	4	1472837047.0
1-й Автозаводский пр. 4К1	26	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.704007	37.65655	1048	G-Club	4	1459428839.0
Черноморская 3	8	133.0	1	1280741968	https://vk.com/images/places/clubs.png	43.570465	39.732009	1049	Арт-клуб	4	1353752378.0
Лиговский просп. 	0	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.90607	30.737223	1050	Дружба	4	1349950274.0
Байкальская 241а	0	57.0	1	1280741968	https://vk.com/images/places/clubs.png	52.281285	104.296327	1051	Объект 01	4	
Щекинский район, деревня Кочаки 39	0	112.0	1	1280741968	https://vk.com/images/places/clubs.png	61.758145	34.316695	1052	Поршень	4	
Ленинский район, с. Хрущев 3К1	1	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.932261	30.468959	1053	Каприз	4	1466872825.0
Московский просп. 111	364	2.0	1	1280741968	https://vk.com/images/places/clubs.png	59.889051	30.318779	1054	Папанин	4	1506158459.0
Клемента Готвальда 1К42	121	270.0	1	1280741968	https://vk.com/images/places/clubs.png	55.419544	37.533256	1055	Подмосковье	4	1507396409.0
Усиевича 12К14	4	1.0	1	1280741968	https://vk.com/images/places/clubs.png	55.806267	37.528185	1056	Air Club	4	1432636786.0
